player_name,actual_value,predicted_value
Sergio Gómez,1800000.0,1856057.8887435733
G. Martínez,13500000.0,12482079.435817279
P. Schick,14000000.0,13328798.177373527
Du Wei,60000.0,340526.2234636608
C. Kerr,675000.0,759087.9009870612
Pol Llonch,1900000.0,2018458.260730338
Álvaro Lemos,2400000.0,2832859.932054391
H. Koffi,875000.0,954485.110044851
A. Batsula,525000.0,505187.37280703435
J. Thorniley,850000.0,916072.9650677299
A. Grbic,525000.0,457735.9414051002
A. Vogliacco,325000.0,355774.69476054906
S. Nakamura,0.0,2159731.274392328
V. Figueroa,1600000.0,2719920.174029067
Mateus Tangil,500000.0,406254.83030999475
G. Piovi,1000000.0,1072347.3956024924
S. Mantom,775000.0,656019.7970869987
V. Chiricheş,8500000.0,8452397.960658662
P. Funk,525000.0,483935.31732552196
A. Maund,850000.0,715695.3738743805
D. Bohar,825000.0,685177.1999185209
Soldado,4800000.0,5964582.528890645
W. Ditta,210000.0,203769.61131428744
B. Badiashile,550000.0,625145.558550991
F. Schnellhardt,3300000.0,3149421.3948057294
L. Haquin,0.0,25650.509481784724
B. Mkhwanazi,0.0,21216.46140621485
J. Macdonald,120000.0,113133.09804637416
N. Rebolledo,200000.0,285301.6661806481
L. Mothiba,4900000.0,4436349.902851563
B. Aloé,975000.0,942915.8842947468
Fu Huan,725000.0,742844.1791344888
J. Rossiter,1000000.0,1075199.4432937063
Álex Blanco,575000.0,520637.4988037899
D. Sjölund,270000.0,483935.31732552196
S. Kljestan,4400000.0,4353834.539030168
M. Willsch,325000.0,224858.7475682729
M. Knudsen,350000.0,328122.62533095427
C. Insaurralde,1900000.0,1598397.5554550302
M. Al Rashidi,200000.0,203182.24563737836
M. Nelom,750000.0,782829.1113242613
L. Ibáñez,800000.0,939654.4720359201
D. Rubio,1400000.0,1266666.0846662258
K. Waston,4200000.0,3417192.6512055863
Postigo,5000000.0,4636039.674929071
Marco Rocha,1400000.0,1056248.2964870527
G. Hatano,400000.0,434846.1946242226
J. Romo,180000.0,182495.37205773822
V. Le Goff,2500000.0,2683467.799874879
B. Tekpetey,1000000.0,965619.5983215699
S. O'Donnell,775000.0,963086.4111482247
Rafinha,29500000.0,29629531.078168783
J. Chávez,170000.0,148454.5378965232
Y. Clementia,350000.0,389679.6214555557
A. Brignoli,2000000.0,2419516.687164526
E. Dick,130000.0,162929.07332307214
G. Kerk,2400000.0,2206607.8004876846
A. Doucouré,19500000.0,20865915.53064768
E. Oztumer,2000000.0,1932114.6346183806
R. Lowry,130000.0,145209.74738513934
Felipe,2700000.0,3547125.1966812015
Jordi Calavera,2700000.0,3149421.3948057294
C. Harriott,875000.0,804526.7783517682
D. Bergqvist,600000.0,692980.0828339413
Abel Ruiz,1600000.0,1509890.8479888171
R. Pich,1000000.0,938499.8556607792
J. Rodríguez,5000000.0,5018267.556436753
M. Zach,150000.0,175668.17020373588
C. Cropper,500000.0,575875.2089547042
S. Zuber,7500000.0,7736213.338214643
V. Lazaro,4500000.0,5027298.696714015
S. Polat,475000.0,477650.9227694311
K. Mayi,850000.0,769778.1305283504
G. Vrioni,325000.0,317967.84650851967
J. Hildebrandt,300000.0,328122.62533095427
Raphinha,18000000.0,17415914.918523192
S. Mbakata,325000.0,352124.39718609356
Munir,2400000.0,1491744.3965534419
B. Uaferro,475000.0,486997.414195868
S. Umtiti,57000000.0,59740147.99783551
C. Eriksen,73500000.0,84342869.40836942
H. Adıgüzel,525000.0,497010.49030449986
H. Guenouche,160000.0,182495.37205773822
D. Duarte,120000.0,224663.47078914312
Li Siqi,130000.0,123976.60690745132
Javito,160000.0,182495.37205773822
Y. Kalfa,2200000.0,2102455.5812574304
Gus Ledes,1900000.0,2163339.8582281857
V. Claesson,0.0,1572984.365868882
I. Ramírez,625000.0,706669.9632137454
F. Al Birekan,140000.0,129761.8513567506
N. Manfredini,425000.0,316054.6831424235
B. Guillaume,2500000.0,2346482.316438788
O. Sterling-James,200000.0,184087.53006910736
P. O'Connor,375000.0,413276.4818515123
N. Ibáñez,240000.0,928002.6902938959
Y. Chibsah,2900000.0,2834144.484899919
B. Kamara,6000000.0,6132631.708865602
João Teixeira,8500000.0,7951846.317303321
J. Bird,190000.0,167117.58204629843
T. Iida,220000.0,268330.9713933765
A. Falatah,180000.0,551187.9820907045
C. Elder,650000.0,710511.7937389042
G. Whelan,550000.0,1202829.5387009264
A. Hollingen,270000.0,268330.9713933765
Marafona,4000000.0,2354001.7752991742
T. Romboli,90000.0,104416.23253220678
K. Yamada,70000.0,78952.34752179835
S. Martin,190000.0,166205.8622105881
Manu,180000.0,483935.31732552196
O. John,3300000.0,1995917.695820771
Mosquera,5500000.0,6391638.580077028
W. de la Rosa,500000.0,455407.85341953643
R. Perraud,1200000.0,1249006.575924633
B. Jamieson IV,750000.0,660710.2565197921
R. Vera,180000.0,505034.6946712049
Ryu Won Woo,500000.0,386317.7171017592
K. Lee,2200000.0,2109587.4606436836
N. Pulzetti,425000.0,782394.0703406547
A. Aosman,1200000.0,1174636.0509746887
J. Flanagan,825000.0,883003.4181571207
D. Mazzocco,400000.0,389334.1804831185
D. Schmidt,1200000.0,1188373.581962414
E. Bekiroglu,325000.0,327077.37693661527
I. Denisov,4500000.0,11755898.37648992
F. Olijve,525000.0,390175.97500107624
B. Easton,475000.0,483935.31732552196
F. Marchetti,2100000.0,4000966.6768995784
B. San Juan,900000.0,897737.9522527799
J. Valencia,425000.0,422951.34851967945
Alberto,1100000.0,1266666.0846662258
N. Araújo,7000000.0,6941057.2197121335
Y. Andzouana,190000.0,168444.0639255211
M. Pérez,4500000.0,5043699.785493216
B. Chardonnet,675000.0,672188.2407722453
C. Starfelt,625000.0,705670.1958449328
B. Uphoff,1000000.0,1038890.8805785287
D. Chará,3200000.0,5036169.885064341
M. Saymak,4000000.0,3953768.6517072474
Josete,675000.0,656019.7970869987
N. Wells,1800000.0,1598397.5554550302
S. Baptiste,190000.0,182495.37205773822
K. Harris,675000.0,737779.6330530511
Wang Yun,190000.0,360936.3096343113
I. Wadji,475000.0,402477.38520861533
K. Babacar,8500000.0,7903609.438667264
D. Bingham,650000.0,600514.3313809244
Caio Milaçar,2800000.0,4747254.76030935
P. Kucharczyk,170000.0,184087.53006910736
W. Al Enezi,110000.0,113747.98326004263
H. Pérez,8500000.0,7953321.041195645
T. Nijhuis,140000.0,163305.73052288973
D. Kolář,4400000.0,4960867.96269157
M. McNulty,20000.0,162400.44308311847
F. Brügmann,350000.0,340212.342350083
J. Lauridsen,350000.0,340212.342350083
O. Aina,3200000.0,3475422.3137106155
Lee Tae Hee,130000.0,116868.22756383981
Márcio Velinha,575000.0,498167.0997807416
T. Amos,140000.0,150788.53899457707
C. Philipps,900000.0,897737.9522527799
David Rocha,525000.0,782829.1113242613
J. Brinch,160000.0,167117.58204629843
B. Richards-Everton,475000.0,486997.414195868
S. Ali Yahya,170000.0,182495.37205773822
Alex Rodríguez,575000.0,492939.9437114512
G. Milović,825000.0,718309.1925211508
B. Dabo,7000000.0,7690227.593909673
F. Sierralta,725000.0,749618.5818301116
H. Mahou,800000.0,854951.4555113476
B. Koita,2500000.0,2005252.5330704346
N. Schulz,14500000.0,14326621.281341987
G. Castellani,2900000.0,2584272.824662627
S. Mitrović,6000000.0,5478621.7359994175
J. Hendrix,10000000.0,10954666.983420318
M. Trávník,0.0,47740.050699363564
G. Merebashvili,575000.0,556346.171148315
U. Zeybek,775000.0,841402.1061537925
Etxeberría,1100000.0,1248638.5833238235
Li Fang,60000.0,67540.90771768513
Crysan,1000000.0,942137.5272527836
D. Mungo,650000.0,641816.073406161
T. Zengin,1300000.0,1167685.6193506948
H. Miyazawa,350000.0,285301.6661806481
N. Cordero,220000.0,203182.24563737836
A. Addai,130000.0,116650.48520619048
M. Ilaimaharitra,2800000.0,3149421.3948057294
M. Şengezer,500000.0,574472.603439566
L. Bustamante,3100000.0,3331861.151408813
W. Miller,475000.0,402477.38520861533
K. Hachisuka,220000.0,175283.3430944906
O. El Hajjam,2900000.0,2771140.7614382035
T. Makino,1600000.0,1453169.1143686054
D. Ndlovu,0.0,91039.75063355902
F. Gaibor,3600000.0,3309762.6566561484
S. McLaughlin,775000.0,674876.4257354114
Liao Bochao,150000.0,175554.43892412682
I. Coulibaly,450000.0,360406.29943617614
O. Cabezas,3000000.0,2924064.6508952146
S. Dembele,875000.0,836836.7551398372
A. Taggart,1100000.0,1065393.6173881718
F. Deli,2500000.0,2482182.194501595
S. Mölders,350000.0,390175.97500107624
J. Báez,625000.0,527305.8946570504
Diego Barri,550000.0,575694.0883922427
L. Zima,475000.0,510046.88000713574
Kim Kyung Jung,325000.0,224663.47078914312
P. Digby,400000.0,451527.8538525129
Andrés Fernández,4700000.0,4676733.141831512
F. Kaufmann,775000.0,672782.3033658616
Aitor Ruibal,700000.0,649428.1548641208
M. Boland,2000000.0,1922389.2390676897
L. Gottwalt,325000.0,355774.69476054906
C. Domínguez,8500000.0,8159481.715396622
J. Mulraney,525000.0,466979.6718280728
T. Halilović,525000.0,478874.0831553958
B. Dione,160000.0,139082.10216934697
J. Lössl,5000000.0,3981541.4513801076
D. da Costa,9000000.0,9796502.756887473
Y. Bourhane,825000.0,916072.9650677299
Shin Hwa Yong,950000.0,1187788.402851381
F. Kaplan,600000.0,498167.0997807416
R. Mahrez,40500000.0,36330154.360388495
F. Acheampong,10500000.0,9666347.89343791
Iván Villar,950000.0,1045850.8590206828
O. Werner,450000.0,498167.0997807416
C. Arango,1600000.0,1389940.0521517876
Fábio Cardoso,1100000.0,1106091.1518621766
K. Mahachi,2300000.0,2165878.1022758046
T. Flanagan,650000.0,710250.2952061024
M. Frantz,3400000.0,2697033.406143617
P. Schönfeld,850000.0,783201.71770724
Accioly,100000.0,505034.6946712049
Park Jun Tae,675000.0,560557.539307041
M. Udol,700000.0,785021.9885775738
F. Brillant,260000.0,483935.31732552196
D. Szoboszlai,1100000.0,1126891.9671288875
Y. Taki,180000.0,175217.5760302538
Balenziaga,4800000.0,5751052.5494583575
F. Milo,550000.0,737779.6330530511
J. Valencia,425000.0,480806.93886332324
L. Quintana,2000000.0,2033443.4112984904
Zhang Yan,90000.0,106217.54180461659
J. Attamah,2500000.0,2459663.0952524114
Alex das Freitas,1800000.0,1505023.873930054
M. Kovačić,35000000.0,35951392.676767685
B. Liddle,190000.0,178497.681823692
A. Jahović,5000000.0,4959508.527059771
M. Barker,90000.0,91066.42408206279
S. Grandsir,9500000.0,9342117.087816399
G. Arndal-Lauritzen,60000.0,56208.67852491866
R. Izumi,270000.0,268330.9713933765
Leonardo,425000.0,480806.93886332324
H. Akpan,525000.0,488311.93521762115
M. Wagué,3900000.0,4006991.908841987
T. Hama,60000.0,71568.27140342715
A. Cervantes,400000.0,415823.7219369087
H. Piedra,0.0,8643.75
F. Moyano,1200000.0,1144326.415693775
J. Hušbauer,5500000.0,4960867.96269157
W. Vainqueur,6000000.0,6409954.644970978
A. Szalai,7500000.0,6543951.9230050715
Juan Muñiz,900000.0,783259.7339111338
J. Velásquez,325000.0,289627.5108452881
M. Woolford,240000.0,233860.7699988625
E. Moran,120000.0,139602.04843501584
J. Durán,350000.0,369452.9710691583
O. Marciano,450000.0,389053.2843822407
R. Di Gennaro,675000.0,836230.0859473677
M. Payares,350000.0,360129.4665030353
A. Al Zori,400000.0,391787.11792245886
J. Cuevas,2900000.0,2645754.7089236244
P. McEleney,1100000.0,1065393.6173881718
S. Nagasawa,750000.0,677669.1889363951
A. Bakasetas,5000000.0,4827679.412822486
N. Murru,3500000.0,4010165.754853545
M. Yattara,2400000.0,2166579.7433150085
I. McShane,350000.0,289716.6519272639
Fábio Espinho,4400000.0,4957135.364755125
C. Clemens,4300000.0,3153870.564708861
D. Emmanouilidis,500000.0,497010.49030449986
V. Damascan,1200000.0,1108572.7758345283
H. Andersson,60000.0,51025.132773522724
J. Bahebeck,4000000.0,3773532.278981568
N. Pépé,11500000.0,11085962.907298641
D. Sundgren,875000.0,715695.3738743805
R. Romo,0.0,22569.27447552448
Fernando Torres,8000000.0,10443871.660157518
M. Kudo,550000.0,391787.11792245886
M. Ramírez,375000.0,284882.967904786
A. Calver,230000.0,265908.2911800451
S. Antonio,325000.0,362810.45508971333
D. Cawley,180000.0,157923.6343093217
B. Meling,2000000.0,2205838.569718454
Jubal,3400000.0,3431923.0644142604
A. Gabr,0.0,3064.538043478261
Fran García,825000.0,902927.3667356429
M. López,775000.0,672662.1541921588
Farley,1400000.0,1267035.649883617
T. Bakayoko,17000000.0,18580500.67353951
C. Burke,900000.0,656019.7970869987
B. Sielewski,50000.0,94020.90034673447
R. Stewart,70000.0,72771.9888510329
J. Rask,300000.0,244431.8140978269
T. Mohr,110000.0,120760.42333998083
J. Duque,2100000.0,2069393.129674629
M. Dimun,350000.0,369452.9710691583
N. Silva,5500000.0,5102021.614045471
Hwang Hee Chan,5000000.0,4489007.923277724
J. Vidović,400000.0,482062.6255171717
J. Günther-Schmidt,775000.0,723060.671949849
E. Ofori,4200000.0,3621256.779117902
